"placette";"date";"heure_debut";"heure_fin";"rq_placette";"transect";"rq_transect";"pts_libres_15m";"pts_libres_25m";"arbustive_15m";"arbustive_25m";"arboree_15m";"arboree_25m";"BMS_classe_diametre.cm";"BMS_sd_saprox";"BMS_sp";"BMS_contact_sol";"quart";"rq_quart";"Cat_arbre";"note_DEPERIS";"BM";"MR";"diam";"BMP_sd_saprox";"BMP_sp";"H_arbre_mort.m";"code_DMH";"code_DMH2";"code_DMH3";"code_DMH4";"code_DMH5";"code_DMH6";"code_DMH7";"code_DMH8";"code_DMH9";"quart_abg";"num_arbre"
"V_290";"26/06/2024";"10:45";"12:25";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"1 piste de debardage";"V";"";NA;NA;10;NA;"alisier torminal";NA;"";"";"";"";"";"";"";"";"";"ON";"V_290_ON.24"
"V_290";"26/06/2024";"10:45";"12:25";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"1 piste de debardage";"V";"";NA;NA;10;NA;"alisier torminal";NA;"";"";"";"";"";"";"";"";"";"ON";"V_290_ON.25"
"V_290";"26/06/2024";"10:45";"12:25";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"1 piste de debardage";"V";"";NA;NA;35;NA;"chene sessile";NA;"";"";"";"";"";"";"";"";"";"ON";"V_290_ON.26"
"V_290";"26/06/2024";"10:45";"12:25";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"1 piste de debardage";"V";"";NA;NA;35;NA;"chene sessile";NA;"";"";"";"";"";"";"";"";"";"ON";"V_290_ON.27"
"V_290";"26/06/2024";"10:45";"12:25";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"1 piste de debardage";"V";"";NA;NA;30;NA;"chene sessile";NA;"DE11t";"";"";"";"";"";"";"";"";"ON";"V_290_ON.28"
"V_290";"26/06/2024";"10:45";"12:25";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene sessile";NA;"DE11h";"";"";"";"";"";"";"";"";"ON";"V_290_ON.29"
"V_290";"26/06/2024";"10:45";"12:25";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Centre";"";"V_290_1";"D";NA;NA;55;NA;"Quercus_petraea";NA;"";"";"";"";"";"";"";"";"";NA;"V_290_1"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"Nord";"";1;1;1;1;1;1;"5";5;"CHA";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"Nord";"";1;1;1;1;1;1;"10";4;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"Nord";"";1;1;1;1;1;1;"5";3;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;10;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"NE";"V_63_NE.2"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene sessile";NA;"SE11t";"DE11h";"";"";"";"";"";"";"";"NE";"V_63_NE.3"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene sessile";NA;"SE11t";"DE11t";"";"";"";"";"";"";"";"NE";"V_63_NE.4"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;20;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"NE";"V_63_NE.5"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene sessile";NA;"GR12t";"GR12p";"GR12h";"";"";"";"";"";"";"NE";"V_63_NE.6"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene sessile";NA;"SE11t";"";"";"";"";"";"";"";"";"NE";"V_63_NE.7"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;10;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"NE";"V_63_NE.8"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;15;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"NE";"V_63_NE.9"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;20;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"NE";"V_63_NE.10"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;60;NA;"chene sessile";NA;"SE11t";"";"";"";"";"";"";"";"";"NE";"V_63_NE.11"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;20;NA;"charme";NA;"GR12t";"CV22p";"";"";"";"";"";"";"";"NE";"V_63_NE.12"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene ";NA;"GR12t";"SE21t";"SE11t";"";"";"";"";"";"";"NE";"V_63_NE.13"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;10;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"NE";"V_63_NE.14"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;15;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"NE";"V_63_NE.15"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene sessile";NA;"SE11t";"DE11h";"";"";"";"";"";"";"";"NE";"V_63_NE.16"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene sessile";NA;"2DE11h";"SE11t";"";"";"";"";"";"";"";"NE";"V_63_NE.17"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;15;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"NE";"V_63_NE.18"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;10;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"NE";"V_63_NE.19"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;10;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"NE";"V_63_NE.20"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;55;NA;"chene pedoncule";NA;"DE11h";"";"";"";"";"";"";"";"";"NE";"V_63_NE.21"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene pedoncule";NA;"SE11t";"3DE11h";"";"";"";"";"";"";"";"NE";"V_63_NE.22"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"NE";"V_63_NE.23"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene";NA;"2DE11t";"2DE11h";"SE11t";"";"";"";"";"";"";"NE";"V_63_NE.24"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"DE11t";"DE11h";"";"";"";"";"";"";"";"NE";"V_63_NE.25"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;20;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"NE";"V_63_NE.26"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;10;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"NE";"V_63_NE.27"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene";NA;"SE11t";"2DE11t";"CV22h";"";"";"";"";"";"";"NE";"V_63_NE.28"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;10;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"NE";"V_63_NE.29"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene";NA;"SE11t";"2DE11h";"";"";"";"";"";"";"";"NE";"V_63_NE.30"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"Est";"";0;1;1;1;1;1;"5";3;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"Est";"";0;1;1;1;1;1;"5";3;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"Est";"";0;1;1;1;1;1;"5";4;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"Est";"";0;1;1;1;1;1;"5";3;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"Est";"";0;1;1;1;1;1;"5";5;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;15;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"ES";"V_63_ES.2"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ES";"V_63_ES.3"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;15;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"ES";"V_63_ES.4"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;15;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"ES";"V_63_ES.5"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;50;NA;"chene pedoncule";NA;"SE11t";"DE11t";"DE11h";"CV22h";"";"";"";"";"";"ES";"V_63_ES.6"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;15;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"ES";"V_63_ES.7"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"SE11t";"EP21h";"3DE11t";"";"";"";"";"";"";"ES";"V_63_ES.8"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;25;NA;"charme";NA;"SE11t";"";"";"";"";"";"";"";"";"ES";"V_63_ES.9"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;50;NA;"chene pedoncule";NA;"SE11t";"6DE11h";"CV22h";"";"";"";"";"";"";"ES";"V_63_ES.10"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;15;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"ES";"V_63_ES.11"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;50;NA;"chene pedoncule";NA;"SE13t";"SE11t";"";"";"";"";"";"";"";"ES";"V_63_ES.12"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;10;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"ES";"V_63_ES.13"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene pedoncule";NA;"SE11t";"2CV44p";"SE13t";"2DE11h";"";"";"";"";"";"ES";"V_63_ES.14"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene pedoncule";NA;"SE11t";"3DE11h";"CV22h";"";"";"";"";"";"";"ES";"V_63_ES.15"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;10;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"ES";"V_63_ES.16"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;35;NA;"chene pedoncule";NA;"SE11t";"GR12t";"DE11h";"";"";"";"";"";"";"ES";"V_63_ES.17"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene pedoncule";NA;"SE11t";"2DE11h";"";"";"";"";"";"";"";"ES";"V_63_ES.18"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;10;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"ES";"V_63_ES.19"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"SE11t";"SE13t";"";"";"";"";"";"";"";"ES";"V_63_ES.20"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;35;NA;"chene pedoncule";NA;"SE11t";"";"";"";"";"";"";"";"";"ES";"V_63_ES.21"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"SE13t";"SE11t";"";"";"";"";"";"";"";"ES";"V_63_ES.22"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;50;NA;"chene pedoncule";NA;"3DE11h";"";"";"";"";"";"";"";"";"ES";"V_63_ES.23"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"DE11t";"2DE11h";"";"";"";"";"";"";"";"ES";"V_63_ES.24"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"M";"";NA;NA;24;1;"chene";NA;"SE11t";"CV42t";"";"";"";"";"";"";"";"ES";"V_63_ES.25"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;20;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ES";"V_63_ES.26"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"M";"";NA;NA;13;2;"chene";NA;"";"";"";"";"";"";"";"";"";"ES";"V_63_ES.27"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;10;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"ES";"V_63_ES.28"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"Sud";"";0;0;0;1;1;1;"10";3;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"Sud";"";0;0;0;1;1;1;"5";3;"CHA";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"Sud";"";0;0;0;1;1;1;"5";2;"CHA";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"Sud";"";0;0;0;1;1;1;"10";5;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"Sud";"";0;0;0;1;1;1;"5";4;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"Sud";"";0;0;0;1;1;1;"5";4;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"Sud";"";0;0;0;1;1;1;"5";1;"HET";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"Sud";"";0;0;0;1;1;1;"5";3;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"Sud";"";0;0;0;1;1;1;"5";4;"INC";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"encore vivante";"S";"";NA;NA;11;NA;"charme";1;"";"";"";"";"";"";"";"";"";"SO";"V_63_SO.2"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"encore vivante";"S";"";NA;NA;10;NA;"charme";1;"";"";"";"";"";"";"";"";"";"SO";"V_63_SO.3"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;10;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"SO";"V_63_SO.4"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"3DE11h";"SE11t";"";"";"";"";"";"";"";"SO";"V_63_SO.5"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;10;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"SO";"V_63_SO.6"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;10;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"SO";"V_63_SO.7"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V_63_2";"C";0;2;51;NA;"chene pedoncule";18;"";"";"";"";"";"";"";"";"";"SO";"V_63_2"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"SE11t";"SE13t";"DE11t";"";"";"";"";"";"";"SO";"V_63_SO.9"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;10;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"SO";"V_63_SO.10"
