"id_arbre";"KEY2";"massif";"plot";"num_arbre";"X_L93";"Y_L93";"alt_L93";"precision_GPS";"carte_etat.major";"coupe_annee";"coupe_code";"classement";"dist_arbre1.m";"sp";"config_arbre";"nb_brins_decrit";"etat_arbre";"note_DEPERIS";"nb_branches_coupees";"H_bas_houppier.m";"L_houppier.m";"DBH.cm";"H_arbre.m";"methode_H";"date";"etat_ciel";"grimpeur";"duree_install.min";"duree_up.min";"duree_down.min";"duree_inventaire.min";"rq_install";"TreMs_type";"subtype";"H_TreMs";"type_related";"group_related";"rq_obs";"rapport_h_TreMs";"strate";"rq_obs_simpl";"rq_obs_simpl2";"f_elancement";"note_DEPERIS_simpl";"vol_BMP.m2";"label_fr";"morphologie";"position_gravitaire";"trait_saprox";"saproxylic_qui_est";"taille";"RS_subtype";"RS_type";"RS_groupe";"Ab_DMH_O"
"V_22_4";"uuid:bc4648c4-c088-4a91-b5c8-c685966f61af/emplacement[3]";"Vierzon";22;4;2.18399003148079;47.2494780085981;189.123795;NA;"foret";2019;"AGM";"F";17;"Quercus_robur";"franc_pied";NA;"vivant";"D";NA;9;24;77;33;"Vertex";"10/04/2024";"ensoleille";"Guilhem";12;12;15;27;"";"*1053 *1121 *1031 1054 *1021 *1071";10711111;23;1071;107;"V";69.6969696969697;"h2";"V";"PV";42.8571428571429;"deperissant";0.852157007286231;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";6;6;5;12
"V_22_4";"uuid:bc4648c4-c088-4a91-b5c8-c685966f61af/emplacement[3]";"Vierzon";22;4;2.18399003148079;47.2494780085981;189.123795;NA;"foret";2019;"AGM";"F";17;"Quercus_robur";"franc_pied";NA;"vivant";"D";NA;9;24;77;33;"Vertex";"10/04/2024";"ensoleille";"Guilhem";12;12;15;27;"";"*1053 *1121 *1031 1054 *1021 *1071";10711111;15;1071;107;"V";45.4545454545455;"h1";"V";"PV";42.8571428571429;"deperissant";0.852157007286231;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";6;6;5;12
"V_22_4";"uuid:bc4648c4-c088-4a91-b5c8-c685966f61af/emplacement[3]";"Vierzon";22;4;2.18399003148079;47.2494780085981;189.123795;NA;"foret";2019;"AGM";"F";17;"Quercus_robur";"franc_pied";NA;"vivant";"D";NA;9;24;77;33;"Vertex";"10/04/2024";"ensoleille";"Guilhem";12;12;15;27;"";"*1053 *1121 *1031 1054 *1021 *1071";10711111;22;1071;107;"V";66.6666666666667;"h2";"V";"PV";42.8571428571429;"deperissant";0.852157007286231;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";6;6;5;12
"V_22_4";"uuid:bc4648c4-c088-4a91-b5c8-c685966f61af/emplacement[3]";"Vierzon";22;4;2.18399003148079;47.2494780085981;189.123795;NA;"foret";2019;"AGM";"F";17;"Quercus_robur";"franc_pied";NA;"vivant";"D";NA;9;24;77;33;"Vertex";"10/04/2024";"ensoleille";"Guilhem";12;12;15;27;"";"*1053 *1121 *1031 1054 *1021 *1071";11211112;32;1121;112;"V";96.969696969697;"h3";"V";"PV";42.8571428571429;"deperissant";0.852157007286231;"Bryophyte (mousse ou hepatique)";"convexe";"lateral";0;"non_saprox";"grand";6;6;5;12
"V_236_1";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[3]";"Vierzon";236;1;2.08145102486014;47.2686109598726;182.181763;NA;"foret";2020;"ABM";"F";NA;"Quercus";"franc_pied";NA;"vivant";"C";4;NA;NA;104;26;"Vertex";"10/04/2024";"ensoleille";"Guilhem";NA;5;20;25;"";"*1053 *1031 *1121 1091 *1022 *1044 *1071";10221211;12.5;1022;102;"P";48.0769230769231;NA;"OP";"PV";25;"sain";0.475165888855456;"Cavite a terreau de tronc";"concave";"lateral";5;"saprox";"petit";8;7;7;9
"V_236_1";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[3]";"Vierzon";236;1;2.08145102486014;47.2686109598726;182.181763;NA;"foret";2020;"ABM";"F";NA;"Quercus";"franc_pied";NA;"vivant";"C";4;NA;NA;104;26;"Vertex";"10/04/2024";"ensoleille";"Guilhem";NA;5;20;25;"";"*1053 *1031 *1121 1091 *1022 *1044 *1071";10221212;8;1022;102;"P";30.7692307692308;NA;"OP";"PV";25;"sain";0.475165888855456;"Cavite a terreau de tronc";"concave";"lateral";5;"saprox";"petit";8;7;7;9
"V_236_1";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[3]";"Vierzon";236;1;2.08145102486014;47.2686109598726;182.181763;NA;"foret";2020;"ABM";"F";NA;"Quercus";"franc_pied";NA;"vivant";"C";4;NA;NA;104;26;"Vertex";"10/04/2024";"ensoleille";"Guilhem";NA;5;20;25;"";"*1053 *1031 *1121 1091 *1022 *1044 *1071";10311112;15;1031;103;"V";57.6923076923077;NA;"V";"PV";25;"sain";0.475165888855456;"Orifices et galeries creusees par des insectes ";"concave";"lateral";5;"saprox";"petit";8;7;7;9
"V_236_1";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[3]";"Vierzon";236;1;2.08145102486014;47.2686109598726;182.181763;NA;"foret";2020;"ABM";"F";NA;"Quercus";"franc_pied";NA;"vivant";"C";4;NA;NA;104;26;"Vertex";"10/04/2024";"ensoleille";"Guilhem";NA;5;20;25;"";"*1053 *1031 *1121 1091 *1022 *1044 *1071";10441111;0;1044;104;"V";0;"1p";"V";"PV";25;"sain";0.475165888855456;"Concavite racinaire a fond dur ";"concave";"lateral";0;"non_saprox";"petit";8;7;7;9
"V_236_1";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[3]";"Vierzon";236;1;2.08145102486014;47.2686109598726;182.181763;NA;"foret";2020;"ABM";"F";NA;"Quercus";"franc_pied";NA;"vivant";"C";4;NA;NA;104;26;"Vertex";"10/04/2024";"ensoleille";"Guilhem";NA;5;20;25;"";"*1053 *1031 *1121 1091 *1022 *1044 *1071";10531121;15;1053;105;"V";57.6923076923077;NA;"V";"PV";25;"sain";0.475165888855456;"Abri sous ecorce decolee";"convexe";"lateral";5;"saprox";NA;8;7;7;9
"V_236_1";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[3]";"Vierzon";236;1;2.08145102486014;47.2686109598726;182.181763;NA;"foret";2020;"ABM";"F";NA;"Quercus";"franc_pied";NA;"vivant";"C";4;NA;NA;104;26;"Vertex";"10/04/2024";"ensoleille";"Guilhem";NA;5;20;25;"";"*1053 *1031 *1121 1091 *1022 *1044 *1071";10711111;15;1071;107;"V";57.6923076923077;NA;"V";"PV";25;"sain";0.475165888855456;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";8;7;7;9
"V_236_1";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[3]";"Vierzon";236;1;2.08145102486014;47.2686109598726;182.181763;NA;"foret";2020;"ABM";"F";NA;"Quercus";"franc_pied";NA;"vivant";"C";4;NA;NA;104;26;"Vertex";"10/04/2024";"ensoleille";"Guilhem";NA;5;20;25;"";"*1053 *1031 *1121 1091 *1022 *1044 *1071";10711111;16;1071;107;"V";61.5384615384615;NA;"V";"PV";25;"sain";0.475165888855456;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";8;7;7;9
"V_236_1";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[3]";"Vierzon";236;1;2.08145102486014;47.2686109598726;182.181763;NA;"foret";2020;"ABM";"F";NA;"Quercus";"franc_pied";NA;"vivant";"C";4;NA;NA;104;26;"Vertex";"10/04/2024";"ensoleille";"Guilhem";NA;5;20;25;"";"*1053 *1031 *1121 1091 *1022 *1044 *1071";1091;3;1091;109;"V";11.5384615384615;NA;"V";"PV";25;"sain";0.475165888855456;"Loupe";"convexe";"lateral";0;"non_saprox";NA;8;7;7;9
"V_236_1";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[3]";"Vierzon";236;1;2.08145102486014;47.2686109598726;182.181763;NA;"foret";2020;"ABM";"F";NA;"Quercus";"franc_pied";NA;"vivant";"C";4;NA;NA;104;26;"Vertex";"10/04/2024";"ensoleille";"Guilhem";NA;5;20;25;"";"*1053 *1031 *1121 1091 *1022 *1044 *1071";11211111;26;1121;112;"V";100;NA;"V";"PV";25;"sain";0.475165888855456;"Bryophyte (mousse ou hepatique)";"convexe";"lateral";0;"non_saprox";"grand";8;7;7;9
"V_236_2";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[1]";"Vierzon";236;2;2.08149201236665;47.2685920167714;183.320099;NA;"foret";2020;"ABM";"F";5.5;"Quercus_petraea";"franc_pied";NA;"vivant";"B";NA;13.4;12.6;61;26;"Vertex";"10/04/2024";"ensoleille";"Guilhem";50;10;10;20;"";"*1131 *1121 *1022 *1031 *1071";10221211;18;1022;102;"O";69.2307692307692;"h2";"OP";"O";42.6229508196721;"sain";0.141371669411541;"Cavite a terreau de tronc";"concave";"lateral";5;"saprox";"petit";5;5;5;5
"V_236_2";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[1]";"Vierzon";236;2;2.08149201236665;47.2685920167714;183.320099;NA;"foret";2020;"ABM";"F";5.5;"Quercus_petraea";"franc_pied";NA;"vivant";"B";NA;13.4;12.6;61;26;"Vertex";"10/04/2024";"ensoleille";"Guilhem";50;10;10;20;"";"*1131 *1121 *1022 *1031 *1071";10311112;12;1031;103;"O";46.1538461538462;"2t2";"OP";"O";42.6229508196721;"sain";0.141371669411541;"Orifices et galeries creusees par des insectes ";"concave";"lateral";5;"saprox";"petit";5;5;5;5
"V_236_2";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[1]";"Vierzon";236;2;2.08149201236665;47.2685920167714;183.320099;NA;"foret";2020;"ABM";"F";5.5;"Quercus_petraea";"franc_pied";NA;"vivant";"B";NA;13.4;12.6;61;26;"Vertex";"10/04/2024";"ensoleille";"Guilhem";50;10;10;20;"";"*1131 *1121 *1022 *1031 *1071";10711111;13;1071;107;"V";50;"2t2";"V";"PV";42.6229508196721;"sain";0.141371669411541;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";5;5;5;5
"V_236_2";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[1]";"Vierzon";236;2;2.08149201236665;47.2685920167714;183.320099;NA;"foret";2020;"ABM";"F";5.5;"Quercus_petraea";"franc_pied";NA;"vivant";"B";NA;13.4;12.6;61;26;"Vertex";"10/04/2024";"ensoleille";"Guilhem";50;10;10;20;"";"*1131 *1121 *1022 *1031 *1071";11211112;26;1121;112;"V";100;"h3";"V";"PV";42.6229508196721;"sain";0.141371669411541;"Bryophyte (mousse ou hepatique)";"convexe";"lateral";0;"non_saprox";"grand";5;5;5;5
"V_236_2";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[1]";"Vierzon";236;2;2.08149201236665;47.2685920167714;183.320099;NA;"foret";2020;"ABM";"F";5.5;"Quercus_petraea";"franc_pied";NA;"vivant";"B";NA;13.4;12.6;61;26;"Vertex";"10/04/2024";"ensoleille";"Guilhem";50;10;10;20;"";"*1131 *1121 *1022 *1031 *1071";11311112;17.5;1131;113;"V";67.3076923076923;"h1";"V";"PV";42.6229508196721;"sain";0.141371669411541;"Nid de vertebre";"convexe";"dessus";0;"non_saprox";"grand";5;5;5;5
"V_236_3";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[4]";"Vierzon";236;3;2.08135002292693;47.2686480078846;184.001236;NA;"foret";2020;"ABM";"F";11;"Quercus_petraea";"franc_pied";NA;"vivant";"B";NA;13.8;14.2;72;28;"Vertex";"10/04/2024";"ensoleille";"Hilaire";NA;NA;NA;15;"";"*1121 *1044 *1071";10441111;0;1044;104;"V";0;"1p";"V";"PV";38.8888888888889;"sain";0.131554192369073;"Concavite racinaire a fond dur ";"concave";"lateral";0;"non_saprox";"petit";3;3;3;5
"V_236_3";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[4]";"Vierzon";236;3;2.08135002292693;47.2686480078846;184.001236;NA;"foret";2020;"ABM";"F";11;"Quercus_petraea";"franc_pied";NA;"vivant";"B";NA;13.8;14.2;72;28;"Vertex";"10/04/2024";"ensoleille";"Hilaire";NA;NA;NA;15;"";"*1121 *1044 *1071";10711111;16.5;1071;107;"V";58.9285714285714;"h1";"V";"PV";38.8888888888889;"sain";0.131554192369073;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";3;3;3;5
"V_236_3";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[4]";"Vierzon";236;3;2.08135002292693;47.2686480078846;184.001236;NA;"foret";2020;"ABM";"F";11;"Quercus_petraea";"franc_pied";NA;"vivant";"B";NA;13.8;14.2;72;28;"Vertex";"10/04/2024";"ensoleille";"Hilaire";NA;NA;NA;15;"";"*1121 *1044 *1071";10711111;19;1071;107;"V";67.8571428571429;"h2";"V";"PV";38.8888888888889;"sain";0.131554192369073;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";3;3;3;5
"V_236_3";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[4]";"Vierzon";236;3;2.08135002292693;47.2686480078846;184.001236;NA;"foret";2020;"ABM";"F";11;"Quercus_petraea";"franc_pied";NA;"vivant";"B";NA;13.8;14.2;72;28;"Vertex";"10/04/2024";"ensoleille";"Hilaire";NA;NA;NA;15;"";"*1121 *1044 *1071";10711111;16;1071;107;"V";57.1428571428571;"h1";"V";"PV";38.8888888888889;"sain";0.131554192369073;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";3;3;3;5
"V_236_3";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[4]";"Vierzon";236;3;2.08135002292693;47.2686480078846;184.001236;NA;"foret";2020;"ABM";"F";11;"Quercus_petraea";"franc_pied";NA;"vivant";"B";NA;13.8;14.2;72;28;"Vertex";"10/04/2024";"ensoleille";"Hilaire";NA;NA;NA;15;"";"*1121 *1044 *1071";11211111;28;1121;112;"V";100;"h3";"V";"PV";38.8888888888889;"sain";0.131554192369073;"Bryophyte (mousse ou hepatique)";"convexe";"lateral";0;"non_saprox";"grand";3;3;3;5
"V_236_4";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[2]";"Vierzon";236;4;2.08123602904379;47.268788991496;183.516052;NA;"foret";2020;"ABM";"F";26;"Quercus_petraea";"franc_pied";NA;"vivant";"C";NA;9.5;14.5;88;24;"Vertex";"10/04/2024";"ensoleille";"Hilaire";24;5;15;20;"";"*1022 *1031 *1073 1082 *1121 *1044 *1071";10221112;8;1022;102;"V";33.3333333333333;"2t2";"V";"PV";27.2727272727273;"sain";0.577267650097124;"Cavite a terreau de tronc";"concave";"lateral";5;"saprox";"petit";8;7;6;18
"V_236_4";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[2]";"Vierzon";236;4;2.08123602904379;47.268788991496;183.516052;NA;"foret";2020;"ABM";"F";26;"Quercus_petraea";"franc_pied";NA;"vivant";"C";NA;9.5;14.5;88;24;"Vertex";"10/04/2024";"ensoleille";"Hilaire";24;5;15;20;"";"*1022 *1031 *1073 1082 *1121 *1044 *1071";10221212;16.5;1022;102;"P";68.75;"h2";"OP";"PV";27.2727272727273;"sain";0.577267650097124;"Cavite a terreau de tronc";"concave";"lateral";5;"saprox";"petit";8;7;6;18
"V_236_4";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[2]";"Vierzon";236;4;2.08123602904379;47.268788991496;183.516052;NA;"foret";2020;"ABM";"F";26;"Quercus_petraea";"franc_pied";NA;"vivant";"C";NA;9.5;14.5;88;24;"Vertex";"10/04/2024";"ensoleille";"Hilaire";24;5;15;20;"";"*1022 *1031 *1073 1082 *1121 *1044 *1071";10221212;8;1022;102;"P";33.3333333333333;"2t2";"OP";"PV";27.2727272727273;"sain";0.577267650097124;"Cavite a terreau de tronc";"concave";"lateral";5;"saprox";"petit";8;7;6;18
"V_236_4";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[2]";"Vierzon";236;4;2.08123602904379;47.268788991496;183.516052;NA;"foret";2020;"ABM";"F";26;"Quercus_petraea";"franc_pied";NA;"vivant";"C";NA;9.5;14.5;88;24;"Vertex";"10/04/2024";"ensoleille";"Hilaire";24;5;15;20;"";"*1022 *1031 *1073 1082 *1121 *1044 *1071";10311112;14;1031;103;"V";58.3333333333333;"h1";"V";"PV";27.2727272727273;"sain";0.577267650097124;"Orifices et galeries creusees par des insectes ";"concave";"lateral";5;"saprox";"petit";8;7;6;18
"V_236_4";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[2]";"Vierzon";236;4;2.08123602904379;47.268788991496;183.516052;NA;"foret";2020;"ABM";"F";26;"Quercus_petraea";"franc_pied";NA;"vivant";"C";NA;9.5;14.5;88;24;"Vertex";"10/04/2024";"ensoleille";"Hilaire";24;5;15;20;"";"*1022 *1031 *1073 1082 *1121 *1044 *1071";10311112;10;1031;103;"V";41.6666666666667;"h1";"V";"PV";27.2727272727273;"sain";0.577267650097124;"Orifices et galeries creusees par des insectes ";"concave";"lateral";5;"saprox";"petit";8;7;6;18
"V_236_4";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[2]";"Vierzon";236;4;2.08123602904379;47.268788991496;183.516052;NA;"foret";2020;"ABM";"F";26;"Quercus_petraea";"franc_pied";NA;"vivant";"C";NA;9.5;14.5;88;24;"Vertex";"10/04/2024";"ensoleille";"Hilaire";24;5;15;20;"";"*1022 *1031 *1073 1082 *1121 *1044 *1071";10441111;0;1044;104;"V";0;"1p";"V";"PV";27.2727272727273;"sain";0.577267650097124;"Concavite racinaire a fond dur ";"concave";"lateral";0;"non_saprox";"petit";8;7;6;18
"V_236_4";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[2]";"Vierzon";236;4;2.08123602904379;47.268788991496;183.516052;NA;"foret";2020;"ABM";"F";26;"Quercus_petraea";"franc_pied";NA;"vivant";"C";NA;9.5;14.5;88;24;"Vertex";"10/04/2024";"ensoleille";"Hilaire";24;5;15;20;"";"*1022 *1031 *1073 1082 *1121 *1044 *1071";10711111;10;1071;107;"V";41.6666666666667;"h1";"V";"PV";27.2727272727273;"sain";0.577267650097124;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";8;7;6;18
"V_236_4";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[2]";"Vierzon";236;4;2.08123602904379;47.268788991496;183.516052;NA;"foret";2020;"ABM";"F";26;"Quercus_petraea";"franc_pied";NA;"vivant";"C";NA;9.5;14.5;88;24;"Vertex";"10/04/2024";"ensoleille";"Hilaire";24;5;15;20;"";"*1022 *1031 *1073 1082 *1121 *1044 *1071";10711111;11;1071;107;"V";45.8333333333333;"h1";"V";"PV";27.2727272727273;"sain";0.577267650097124;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";8;7;6;18
"V_236_4";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[2]";"Vierzon";236;4;2.08123602904379;47.268788991496;183.516052;NA;"foret";2020;"ABM";"F";26;"Quercus_petraea";"franc_pied";NA;"vivant";"C";NA;9.5;14.5;88;24;"Vertex";"10/04/2024";"ensoleille";"Hilaire";24;5;15;20;"";"*1022 *1031 *1073 1082 *1121 *1044 *1071";10711111;12;1071;107;"V";50;"h1";"V";"PV";27.2727272727273;"sain";0.577267650097124;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";8;7;6;18
"V_236_4";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[2]";"Vierzon";236;4;2.08123602904379;47.268788991496;183.516052;NA;"foret";2020;"ABM";"F";26;"Quercus_petraea";"franc_pied";NA;"vivant";"C";NA;9.5;14.5;88;24;"Vertex";"10/04/2024";"ensoleille";"Hilaire";24;5;15;20;"";"*1022 *1031 *1073 1082 *1121 *1044 *1071";10711111;14;1071;107;"V";58.3333333333333;"h1";"V";"PV";27.2727272727273;"sain";0.577267650097124;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";8;7;6;18
"V_236_4";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[2]";"Vierzon";236;4;2.08123602904379;47.268788991496;183.516052;NA;"foret";2020;"ABM";"F";26;"Quercus_petraea";"franc_pied";NA;"vivant";"C";NA;9.5;14.5;88;24;"Vertex";"10/04/2024";"ensoleille";"Hilaire";24;5;15;20;"";"*1022 *1031 *1073 1082 *1121 *1044 *1071";10711111;18;1071;107;"V";75;"h2";"V";"PV";27.2727272727273;"sain";0.577267650097124;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";8;7;6;18
"V_236_4";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[2]";"Vierzon";236;4;2.08123602904379;47.268788991496;183.516052;NA;"foret";2020;"ABM";"F";26;"Quercus_petraea";"franc_pied";NA;"vivant";"C";NA;9.5;14.5;88;24;"Vertex";"10/04/2024";"ensoleille";"Hilaire";24;5;15;20;"";"*1022 *1031 *1073 1082 *1121 *1044 *1071";10711111;16;1071;107;"V";66.6666666666667;"h2";"V";"PV";27.2727272727273;"sain";0.577267650097124;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";8;7;6;18
"V_236_4";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[2]";"Vierzon";236;4;2.08123602904379;47.268788991496;183.516052;NA;"foret";2020;"ABM";"F";26;"Quercus_petraea";"franc_pied";NA;"vivant";"C";NA;9.5;14.5;88;24;"Vertex";"10/04/2024";"ensoleille";"Hilaire";24;5;15;20;"";"*1022 *1031 *1073 1082 *1121 *1044 *1071";10711111;17.5;1071;107;"V";72.9166666666667;"h2";"V";"PV";27.2727272727273;"sain";0.577267650097124;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";8;7;6;18
"V_236_4";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[2]";"Vierzon";236;4;2.08123602904379;47.268788991496;183.516052;NA;"foret";2020;"ABM";"F";26;"Quercus_petraea";"franc_pied";NA;"vivant";"C";NA;9.5;14.5;88;24;"Vertex";"10/04/2024";"ensoleille";"Hilaire";24;5;15;20;"";"*1022 *1031 *1073 1082 *1121 *1044 *1071";10711111;15;1071;107;"V";62.5;"h2";"V";"PV";27.2727272727273;"sain";0.577267650097124;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";8;7;6;18
"V_236_4";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[2]";"Vierzon";236;4;2.08123602904379;47.268788991496;183.516052;NA;"foret";2020;"ABM";"F";26;"Quercus_petraea";"franc_pied";NA;"vivant";"C";NA;9.5;14.5;88;24;"Vertex";"10/04/2024";"ensoleille";"Hilaire";24;5;15;20;"";"*1022 *1031 *1073 1082 *1121 *1044 *1071";10711111;21;1071;107;"V";87.5;"h3";"V";"PV";27.2727272727273;"sain";0.577267650097124;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";8;7;6;18
"V_236_4";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[2]";"Vierzon";236;4;2.08123602904379;47.268788991496;183.516052;NA;"foret";2020;"ABM";"F";26;"Quercus_petraea";"franc_pied";NA;"vivant";"C";NA;9.5;14.5;88;24;"Vertex";"10/04/2024";"ensoleille";"Hilaire";24;5;15;20;"";"*1022 *1031 *1073 1082 *1121 *1044 *1071";10731121;14;1073;107;"V";58.3333333333333;"h1";"V";"PV";27.2727272727273;"sain";0.577267650097124;"Vestige de charpentiere brisee";"convexe";"lateral";5;"saprox";NA;8;7;6;18
"V_236_4";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[2]";"Vierzon";236;4;2.08123602904379;47.268788991496;183.516052;NA;"foret";2020;"ABM";"F";26;"Quercus_petraea";"franc_pied";NA;"vivant";"C";NA;9.5;14.5;88;24;"Vertex";"10/04/2024";"ensoleille";"Hilaire";24;5;15;20;"";"*1022 *1031 *1073 1082 *1121 *1044 *1071";1082;7;1082;108;"V";29.1666666666667;"2t2";"V";"PV";27.2727272727273;"sain";0.577267650097124;"Brogne";"convexe";"lateral";0;"non_saprox";NA;8;7;6;18
"V_236_4";"uuid:2bcda26e-a985-4c94-95fb-ab03582386ab/emplacement[2]";"Vierzon";236;4;2.08123602904379;47.268788991496;183.516052;NA;"foret";2020;"ABM";"F";26;"Quercus_petraea";"franc_pied";NA;"vivant";"C";NA;9.5;14.5;88;24;"Vertex";"10/04/2024";"ensoleille";"Hilaire";24;5;15;20;"";"*1022 *1031 *1073 1082 *1121 *1044 *1071";11211111;24;1121;112;"V";100;"h3";"V";"PV";27.2727272727273;"sain";0.577267650097124;"Bryophyte (mousse ou hepatique)";"convexe";"lateral";0;"non_saprox";"grand";8;7;6;18
"V_249_1";"uuid:ddfd7492-2b76-4554-8033-432a3a83ba27/emplacement[2]";"Vierzon";249;1;2.06791399978101;47.2652700170875;175.277039;NA;"foret";2019;"ABM";"F";NA;"Quercus";"jumelle";2;"vivant";"D";4;15.2;11.8;51;27;"Vertex";"11/04/2024";"nuageux";"Guilhem";NA;2;3;5;"reparation Canopix";"*1121 *1071";10711111;21;1071;107;"V";77.7777777777778;"h2";"V";"PV";52.9411764705882;"deperissant";0.0824668071567321;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";2;2;2;3
"V_249_1";"uuid:ddfd7492-2b76-4554-8033-432a3a83ba27/emplacement[2]";"Vierzon";249;1;2.06791399978101;47.2652700170875;175.277039;NA;"foret";2019;"ABM";"F";NA;"Quercus";"jumelle";2;"vivant";"D";4;15.2;11.8;51;27;"Vertex";"11/04/2024";"nuageux";"Guilhem";NA;2;3;5;"reparation Canopix";"*1121 *1071";10711111;21.5;1071;107;"V";79.6296296296296;"h2";"V";"PV";52.9411764705882;"deperissant";0.0824668071567321;"Branches mortes";"convexe";"lateral";5;"saprox";"grand";2;2;2;3
"V_249_1";"uuid:ddfd7492-2b76-4554-8033-432a3a83ba27/emplacement[2]";"Vierzon";249;1;2.06791399978101;47.2652700170875;175.277039;NA;"foret";2019;"ABM";"F";NA;"Quercus";"jumelle";2;"vivant";"D";4;15.2;11.8;51;27;"Vertex";"11/04/2024";"nuageux";"Guilhem";NA;2;3;5;"reparation Canopix";"*1121 *1071";11211111;27;1121;112;"V";100;"h3";"V";"PV";52.9411764705882;"deperissant";0.0824668071567321;"Bryophyte (mousse ou hepatique)";"convexe";"lateral";0;"non_saprox";"grand";2;2;2;3
"V_249_2";"uuid:ddfd7492-2b76-4554-8033-432a3a83ba27/emplacement[1]";"Vierzon";249;2;2.06798499450088;47.2652049735188;175.286377;NA;"foret";2019;"ABM";"F";NA;"Quercus_robur";"franc_pied";NA;"vivant";"C";NA;15;14;73;29;"Vertex";"11/04/2024";"nuageux";"Hilaire";15;5;6;11;"";"*1121";11211111;29;1121;112;"V";100;"h3";"V";"PV";39.7260273972603;"sain";0.015707963267949;"Bryophyte (mousse ou hepatique)";"convexe";"lateral";0;"non_saprox";"grand";1;1;1;1
"V_249_3";"uuid:ddfd7492-2b76-4554-8033-432a3a83ba27/emplacement[3]";"Vierzon";249;3;2.06782699562609;47.2652400098741;173.905426;NA;"foret";2019;"ABM";"F";NA;"Quercus";"franc_pied";NA;"vivant";"C";NA;11.5;15.5;51;27;"Vertex";"11/04/2024";"nuageux";"Guilhem";20;4;8;12;"";"*1121 *1022";10221211;12;1022;102;"V";44.4444444444444;"h1";"V";"PV";52.9411764705882;"sain";0.00196349540849362;"Cavite a terreau de tronc";"concave";"lateral";5;"saprox";"petit";2;2;2;2
