placette;date;heure_debut;heure_fin;rq_placette;transect;rq_transect;pts_libres_15m;pts_libres_25m;arbustive_15m;arbustive_25m;arboree_15m;arboree_25m;BMS_classe_diametre.cm;BMS_sd_saprox;BMS_sp;BMS_contact_sol;quart;rq_quart;Cat_arbre;note_DEPERIS;BM;MR;diam;BMP_sd_saprox;BMP_sp;H_arbre_mort.m;code_DMH;code_DMH2;code_DMH3;code_DMH4;code_DMH5;code_DMH6;code_DMH7;code_DMH8;code_DMH9
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;15;;alisier torminal;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;45;;chene sessile;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;10;;alisier torminal;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V_290_4;D;1;3;50;;chene sessile;8,9;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;15;;alisier torminal;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;10;;alisier torminal;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;20;;alisier torminal;;SE13t;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;15;;alisier torminal;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;15;;alisier torminal;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;20;;alisier torminal;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;10;;alisier torminal;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;C;;;;9;2;alisier torminal;4;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;10;;alisier torminal;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;10;;alisier torminal;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;35;;chene sessile;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;10;;alisier torminal;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;10;;alisier torminal;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;10;;alisier torminal;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;15;;alisier torminal;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;20;;alisier torminal;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;10;;alisier torminal;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;10;;alisier torminal;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;10;;alisier torminal;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;35;;chene sessile;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;35;;chene sessile;;;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;30;;chene sessile;;DE11t;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Ouest-Nord;1 piste de debardage;V;;;;40;;chene sessile;;DE11h;;;;;;;;
V_290;26/06/2024;10:45;12:25;;;;;;;;;;;;;;Centre;;V_290_1;D;;;55;;Quercus_petraea;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;Nord;;1;1;1;1;1;1;5;5;CHA;Oui;;;;;;;;;;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;Nord;;1;1;1;1;1;1;10;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;Nord;;1;1;1;1;1;1;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;45;;chene sessile;;SE11t;DE11h;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;45;;chene sessile;;SE11t;DE11t;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;20;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;45;;chene sessile;;GR12t;GR12p;GR12h;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;40;;chene sessile;;SE11t;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;15;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;20;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;60;;chene sessile;;SE11t;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;20;;charme;;GR12t;CV22p;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;45;;chene ;;GR12t;SE21t;SE11t;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;15;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;40;;chene sessile;;SE11t;DE11h;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;45;;chene sessile;;2DE11h;SE11t;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;15;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;55;;chene pedoncule;;DE11h;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;45;;chene pedoncule;;SE11t;3DE11h;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;10;;hetre;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;45;;chene;;2DE11t;2DE11h;SE11t;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;40;;chene pedoncule;;DE11t;DE11h;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;20;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;45;;chene;;SE11t;2DE11t;CV22h;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Nord-Est;1 piste de debardage;V;;;;45;;chene;;SE11t;2DE11h;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;Est;;0;1;1;1;1;1;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;Est;;0;1;1;1;1;1;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;Est;;0;1;1;1;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;Est;;0;1;1;1;1;1;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;Est;;0;1;1;1;1;1;5;5;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;15;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;10;;hetre;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;15;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;15;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;50;;chene pedoncule;;SE11t;DE11t;DE11h;CV22h;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;15;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;40;;chene pedoncule;;SE11t;EP21h;3DE11t;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;25;;charme;;SE11t;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;50;;chene pedoncule;;SE11t;6DE11h;CV22h;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;15;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;50;;chene pedoncule;;SE13t;SE11t;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;45;;chene pedoncule;;SE11t;2CV44p;SE13t;2DE11h;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;45;;chene pedoncule;;SE11t;3DE11h;CV22h;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;35;;chene pedoncule;;SE11t;GR12t;DE11h;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;45;;chene pedoncule;;SE11t;2DE11h;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;40;;chene pedoncule;;SE11t;SE13t;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;35;;chene pedoncule;;SE11t;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;40;;chene pedoncule;;SE13t;SE11t;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;50;;chene pedoncule;;3DE11h;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;40;;chene pedoncule;;DE11t;2DE11h;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;M;;;;24;1;chene;;SE11t;CV42t;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;20;;hetre;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;M;;;;13;2;chene;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;Sud;;0;0;0;1;1;1;10;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;Sud;;0;0;0;1;1;1;5;3;CHA;Oui;;;;;;;;;;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;Sud;;0;0;0;1;1;1;5;2;CHA;Non;;;;;;;;;;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;Sud;;0;0;0;1;1;1;10;5;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;Sud;;0;0;0;1;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;Sud;;0;0;0;1;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;Sud;;0;0;0;1;1;1;5;1;HET;Non;;;;;;;;;;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;Sud;;0;0;0;1;1;1;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;Sud;;0;0;0;1;1;1;5;4;INC;Oui;;;;;;;;;;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;encore vivante;S;;;;11;;charme;1;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;encore vivante;S;;;;10;;charme;1;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;40;;chene pedoncule;;3DE11h;SE11t;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V_63_2;C;0;2;51;;chene pedoncule;18;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;40;;chene pedoncule;;SE11t;SE13t;DE11t;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;45;;chene pedoncule;;DE11t;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;50;;chene pedoncule;;SE11t;2DE11h;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;15;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V_63_3;C;0;2;58;;chene pedoncule;17,3;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;15;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;M;;;;12;4;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;15;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;15;;hetre;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;45;;chene pedoncule;;SE11t;2DE11t;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;50;;chene pedoncule;;SE11t;2DE11t;3DE11h;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;45;;chene pedoncule;;SE11t;DE11h;DE11t;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;20;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;15;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;hetre;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;40;;chene pedoncule;;SE11t;DE11t;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;15;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;15;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;C;1;2;60;;chene pedoncule;;SE11t;3DE11h;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;35;;chene pedoncule;;SE13t;SE11t;2DE11h;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Sud-Ouest;;V;;;;45;;chene pedoncule;;SE11t;3DE11h;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;Ouest;;1;1;1;1;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;Ouest;;1;1;1;1;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;Ouest;;1;1;1;1;1;1;10;1;CHA;Non;;;;;;;;;;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;Ouest;;1;1;1;1;1;1;5;1;CHA;Non;;;;;;;;;;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;alisier torminal;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;15;;charme;;;;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;30;;chene pedoncule;;SE11t;SE13t;DE11t;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;25;;chene pedoncule;;GR12t;SE13t;DE10h;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V;;;;45;;chene pedoncule;;SE11t;4DE11h;;;;;;;
V_63;24/06/2024;14:35;17:05;Sous-bois haut et dense rendant difficile les DMH et deperis;;;;;;;;;;;;;Ouest-Nord;;V_63_4;C;1;2;58;;chene pedoncule;11;;;;;;;;;
