"placette";"date";"heure_debut";"heure_fin";"rq_placette";"transect";"rq_transect";"pts_libres_15m";"pts_libres_25m";"arbustive_15m";"arbustive_25m";"arboree_15m";"arboree_25m";"BMS_classe_diametre.cm";"BMS_sd_saprox";"BMS_sp";"BMS_contact_sol";"quart";"rq_quart";"Cat_arbre";"note_DEPERIS";"BM";"MR";"diam";"BMP_sd_saprox";"BMP_sp";"H_arbre_mort.m";"code_DMH";"quart_abg";"num_arbre";"vol_BMP.m2";"effectif";"DMH";"strate"
"V_290";"26/06/2024";"10:45";"12:25";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;20;NA;"alisier torminal";NA;"SE13t";"SO";"V_290_SO.17";"";1;"SE13";"t"
"V_290";"26/06/2024";"10:45";"12:25";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;20;NA;"alisier torminal";NA;"SE13t";"SO";"V_290_SO.22";"";1;"SE13";"t"
"V_290";"26/06/2024";"10:45";"12:25";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"DE11h";"SO";"V_290_SO.23";"";1;"DE11";"h"
"V_290";"26/06/2024";"10:45";"12:25";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;35;NA;"chene sessile";NA;"SE13t";"SO";"V_290_SO.24";"";1;"SE13";"t"
"V_290";"26/06/2024";"10:45";"12:25";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"1 piste de debardage";"V";"";NA;NA;20;NA;"alisier torminal";NA;"SE13t";"ON";"V_290_ON.9";"";1;"SE13";"t"
"V_290";"26/06/2024";"10:45";"12:25";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"1 piste de debardage";"V";"";NA;NA;30;NA;"chene sessile";NA;"DE11t";"ON";"V_290_ON.28";"";1;"DE11";"t"
"V_290";"26/06/2024";"10:45";"12:25";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene sessile";NA;"DE11h";"ON";"V_290_ON.29";"";1;"DE11";"h"
"V_290";"26/06/2024";"10:45";"12:25";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Centre";"";"V_290_1";"D";NA;NA;55;NA;"Quercus_petraea";NA;"1CV31t";NA;"V_290_1";"0.0353429173528852";1;"CV31";"t"
"V_290";"26/06/2024";"10:45";"12:25";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Centre";"";"V_290_1";"D";NA;NA;55;NA;"Quercus_petraea";NA;"1DE11t";NA;"V_290_1";"0.0353429173528852";1;"DE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene sessile";NA;"SE11t";"NE";"V_63_NE.3";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene sessile";NA;"DE11h";"NE";"V_63_NE.3";"";1;"DE11";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene sessile";NA;"SE11t";"NE";"V_63_NE.4";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene sessile";NA;"DE11t";"NE";"V_63_NE.4";"";1;"DE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene sessile";NA;"GR12t";"NE";"V_63_NE.6";"";1;"GR12";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene sessile";NA;"GR12p";"NE";"V_63_NE.6";"";1;"GR12";"p"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene sessile";NA;"GR12h";"NE";"V_63_NE.6";"";1;"GR12";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene sessile";NA;"SE11t";"NE";"V_63_NE.7";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;60;NA;"chene sessile";NA;"SE11t";"NE";"V_63_NE.11";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;20;NA;"charme";NA;"GR12t";"NE";"V_63_NE.12";"";1;"GR12";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;20;NA;"charme";NA;"CV22p";"NE";"V_63_NE.12";"";1;"CV22";"p"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene ";NA;"GR12t";"NE";"V_63_NE.13";"";1;"GR12";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene ";NA;"SE21t";"NE";"V_63_NE.13";"";1;"SE21";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene ";NA;"SE11t";"NE";"V_63_NE.13";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene sessile";NA;"SE11t";"NE";"V_63_NE.16";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene sessile";NA;"DE11h";"NE";"V_63_NE.16";"";1;"DE11";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene sessile";NA;"2DE11h";"NE";"V_63_NE.17";"";2;"DE11";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene sessile";NA;"SE11t";"NE";"V_63_NE.17";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;55;NA;"chene pedoncule";NA;"DE11h";"NE";"V_63_NE.21";"";1;"DE11";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene pedoncule";NA;"SE11t";"NE";"V_63_NE.22";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene pedoncule";NA;"3DE11h";"NE";"V_63_NE.22";"";3;"DE11";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene";NA;"2DE11t";"NE";"V_63_NE.24";"";2;"DE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene";NA;"2DE11h";"NE";"V_63_NE.24";"";2;"DE11";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene";NA;"SE11t";"NE";"V_63_NE.24";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"DE11t";"NE";"V_63_NE.25";"";1;"DE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"DE11h";"NE";"V_63_NE.25";"";1;"DE11";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene";NA;"SE11t";"NE";"V_63_NE.28";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene";NA;"2DE11t";"NE";"V_63_NE.28";"";2;"DE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene";NA;"CV22h";"NE";"V_63_NE.28";"";1;"CV22";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene";NA;"SE11t";"NE";"V_63_NE.30";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene";NA;"2DE11h";"NE";"V_63_NE.30";"";2;"DE11";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;50;NA;"chene pedoncule";NA;"SE11t";"ES";"V_63_ES.6";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;50;NA;"chene pedoncule";NA;"DE11t";"ES";"V_63_ES.6";"";1;"DE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;50;NA;"chene pedoncule";NA;"DE11h";"ES";"V_63_ES.6";"";1;"DE11";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;50;NA;"chene pedoncule";NA;"CV22h";"ES";"V_63_ES.6";"";1;"CV22";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"SE11t";"ES";"V_63_ES.8";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"EP21h";"ES";"V_63_ES.8";"";1;"EP21";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"3DE11t";"ES";"V_63_ES.8";"";3;"DE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;25;NA;"charme";NA;"SE11t";"ES";"V_63_ES.9";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;50;NA;"chene pedoncule";NA;"SE11t";"ES";"V_63_ES.10";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;50;NA;"chene pedoncule";NA;"6DE11h";"ES";"V_63_ES.10";"";6;"DE11";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;50;NA;"chene pedoncule";NA;"CV22h";"ES";"V_63_ES.10";"";1;"CV22";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;50;NA;"chene pedoncule";NA;"SE13t";"ES";"V_63_ES.12";"";1;"SE13";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;50;NA;"chene pedoncule";NA;"SE11t";"ES";"V_63_ES.12";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene pedoncule";NA;"SE11t";"ES";"V_63_ES.14";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene pedoncule";NA;"2CV44p";"ES";"V_63_ES.14";"";2;"CV44";"p"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene pedoncule";NA;"SE13t";"ES";"V_63_ES.14";"";1;"SE13";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene pedoncule";NA;"2DE11h";"ES";"V_63_ES.14";"";2;"DE11";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene pedoncule";NA;"SE11t";"ES";"V_63_ES.15";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene pedoncule";NA;"3DE11h";"ES";"V_63_ES.15";"";3;"DE11";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene pedoncule";NA;"CV22h";"ES";"V_63_ES.15";"";1;"CV22";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;35;NA;"chene pedoncule";NA;"SE11t";"ES";"V_63_ES.17";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;35;NA;"chene pedoncule";NA;"GR12t";"ES";"V_63_ES.17";"";1;"GR12";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;35;NA;"chene pedoncule";NA;"DE11h";"ES";"V_63_ES.17";"";1;"DE11";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene pedoncule";NA;"SE11t";"ES";"V_63_ES.18";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;45;NA;"chene pedoncule";NA;"2DE11h";"ES";"V_63_ES.18";"";2;"DE11";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"SE11t";"ES";"V_63_ES.20";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"SE13t";"ES";"V_63_ES.20";"";1;"SE13";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;35;NA;"chene pedoncule";NA;"SE11t";"ES";"V_63_ES.21";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"SE13t";"ES";"V_63_ES.22";"";1;"SE13";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"SE11t";"ES";"V_63_ES.22";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;50;NA;"chene pedoncule";NA;"3DE11h";"ES";"V_63_ES.23";"";3;"DE11";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"DE11t";"ES";"V_63_ES.24";"";1;"DE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"2DE11h";"ES";"V_63_ES.24";"";2;"DE11";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"M";"";NA;NA;24;1;"chene";NA;"SE11t";"ES";"V_63_ES.25";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"1 piste de debardage";"M";"";NA;NA;24;1;"chene";NA;"CV42t";"ES";"V_63_ES.25";"";1;"CV42";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"3DE11h";"SO";"V_63_SO.5";"";3;"DE11";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"SE11t";"SO";"V_63_SO.5";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V_63_2";"C";0;2;51;NA;"chene pedoncule";18;"1CV22h";"SO";"V_63_2";"0.0314159265358979";1;"CV22";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V_63_2";"C";0;2;51;NA;"chene pedoncule";18;"1DE11t";"SO";"V_63_2";"0.0314159265358979";1;"DE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V_63_2";"C";0;2;51;NA;"chene pedoncule";18;"1IN13h";"SO";"V_63_2";"0.0314159265358979";1;"IN13";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V_63_2";"C";0;2;51;NA;"chene pedoncule";18;"1SE11h";"SO";"V_63_2";"0.0314159265358979";1;"SE11";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"SE11t";"SO";"V_63_SO.9";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"SE13t";"SO";"V_63_SO.9";"";1;"SE13";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"DE11t";"SO";"V_63_SO.9";"";1;"DE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;45;NA;"chene pedoncule";NA;"DE11t";"SO";"V_63_SO.13";"";1;"DE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;50;NA;"chene pedoncule";NA;"SE11t";"SO";"V_63_SO.16";"";1;"SE11";"t"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;50;NA;"chene pedoncule";NA;"2DE11h";"SO";"V_63_SO.16";"";2;"DE11";"h"
"V_63";"24/06/2024";"14:35";"17:05";"Sous-bois haut et dense rendant difficile les DMH et deperis";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V_63_3";"C";0;2;58;NA;"chene pedoncule";17.3;"1CV31h";"SO";"V_63_3";"0.109955742875643";1;"CV31";"h"
